EFECTIVO,INVENTARIO,TERRENOS_Y_CONSTRUCCIONES,CXP,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
-0.542959265461642,-0.4526682896741282,1.9668860647911155,-0.9960794575435971,-1.0027327948946392,-2.596520061722223,-1.2423694876839322,-1.123986736468934,-0.9789431225872147,-1.2160148169857012,Aceptado
-0.19453117315829116,0.02383322628807159,1.284330749358351,-0.411299812656994,0.6782067274984633,6.470195021131827e-16,0.887998369276561,-0.45531885965228974,2.417380928534555e-16,-0.48915121599741435,Aceptado
-0.3978329770338071,0.5343413157373488,1.8114092016867838,0.7859217092258376,-0.6710780653571988,-0.35426478399097144,1.4465116098421578,4.755697077340924e-16,1.0090870711933742,1.391363646852848,Aceptado
-0.5115109853994055,-0.6321218681665927,0.34620022730457956,-0.6300723409802762,-0.5645680540321667,0.6643577884837958,-2.1151651426554774,-0.8984826009014836,-0.9618048492562069,-1.1599207876574547,Aceptado
-0.27473922965798386,-0.7098490210277496,-2.2238502807032403,-0.8760016052726084,-4.109336923254707e-16,6.470195021131827e-16,1.5128628929746122,-0.9321024131782297,-0.6443030390056921,-0.36669772469763495,Aceptado
-0.5211909817239662,-0.3779967273156264,1.7444091823877306,-0.3676776178969098,-4.109336923254707e-16,-1.906447714783891,0.12909733103794913,-0.965216307121516,0.16787342067185362,-4.721397479193579e-16,Sospechoso
-0.24059569465151895,1.562705710164491,1.359839797098431,3.202890882371051e-16,-0.12404007547848284,0.009627064680980417,0.22254159083879468,0.6206154649540724,0.6912872451370072,0.9419519869633534,Aceptado
1.4640265919836272e-16,-1.4319229813724714e-16,0.22084215388626618,-0.8262017636745173,-0.9326105651551843,-1.3897618230243463,1.384028141041581,-0.20874701692229172,-0.03450417234985983,-0.3675634892772566,Aceptado
1.3785251083017513,-1.4319229813724714e-16,-0.8747635598202843,-0.010924281044948704,0.25267024445594194,0.7208683094625007,0.996918478924645,0.9484234577603151,-0.03237455108792019,0.5285875427330723,Aceptado
-0.43601976974797574,0.9266244627094535,1.660773132056297,0.036287207096757056,-1.037382826040365,6.470195021131827e-16,0.9573181651604857,-0.8902082997359266,1.6700675098444793,2.582096932001066,Aceptado
-0.5050666148943852,4.899655916508097,1.942049644109149,4.343757031971513,1.1872293609477813,1.367331953375683,-1.039146807727137,4.177110285176595,1.6339146588200328,0.878691634025673,Aceptado
-0.4971317683286603,-0.03024541447590436,1.5928112294425198,3.202890882371051e-16,-0.7985236904704813,-0.4636037883287961,-0.3435734335005474,-0.3344377784324014,-0.07354518561509857,-0.28593000291483894,Aceptado
-0.176484248112485,2.709711143914583,1.6586614588121258,3.202890882371051e-16,-4.109336923254707e-16,-1.2553154650897984,-6.67062732096907e-16,0.2737689874659778,1.4269360783204288,1.7907335476011503,Aceptado
1.4640265919836272e-16,6.231353266134735,1.7664998939801941,2.1177437920673707,3.7207932657282665,0.4568382377625089,1.0458223949608338,4.755697077340924e-16,2.1857587999455723,0.8381624127398095,Aceptado
3.4952431183785206,2.235617377218596,0.49801579041654637,2.8081465938610943,0.8198708906265707,0.37205396484703684,1.3435792972063836,3.77514881630269,2.3669394364386753,3.0517425426677987,Aceptado
-0.4004282210880739,2.134320297158428,-8.755187885093207e-17,1.6053308984946106,-4.109336923254707e-16,-1.1321440213507141,-0.24273080625163868,0.19861254708550563,1.2413741022031055,2.1829393926676977,Aceptado
-0.5297230729950707,0.576037247252337,1.748531065166469,-0.7054117381205096,-0.706246570295718,-0.6507078876790848,-1.7276630785737357,-0.6714972355070065,-0.8603347530232267,-1.069503808524207,Aceptado
-0.5173401152381197,2.5732160945182954,1.961732378094618,2.437428756107399,-0.5823275526256021,0.03096799168997028,-2.01508993482161,0.4786704939073108,0.09552410727805946,0.760022311660338,Aceptado
-0.5213835468138275,-0.7100771649205939,-0.5725996214217404,-1.0244101809221604,-1.0571681125214514,-1.3101065182467302,2.091176779647068,4.755697077340924e-16,2.417380928534555e-16,-1.0846376095668864,Aceptado
1.3683076771672444,1.0911883368238935,-0.407025318956382,3.102956098747305,2.269301889779059,0.3228670215639887,0.0697452373235331,4.755697077340924e-16,3.9804509367647887,2.2302328484937033,Aceptado
-0.2829622482453911,-0.559862795773009,-8.755187885093207e-17,-0.2868672165153022,-4.109336923254707e-16,-0.949005170089698,0.36645164740501757,-0.3594092633284391,-0.4562691982440695,-0.26034464536556357,Aceptado
-0.41894298719882606,0.22603802234625966,0.6243066917947786,-0.3760283038813464,-0.017843828447847446,0.40542246601769594,-6.67062732096907e-16,-0.68360917163383,-0.8262219287372279,-0.6987249280785394,Aceptado
0.2431994932848316,-0.16828284808604269,-0.6352014712910141,1.2276690784144166,-0.28601660327247863,6.470195021131827e-16,-0.06164655057189951,0.9584620657958662,1.2913827350496943,1.5823998455547434,Aceptado
-0.5330282368201116,-0.10461372802128505,1.844116890738998,-0.472198622768965,-4.109336923254707e-16,-0.9706425053208135,-1.216900625668209,-1.0466614776158738,-0.7733984926858909,-0.8065432785296072,Aceptado
-0.48973638652946067,-0.7097559003450702,-1.3974128296301151,-1.0051734294179926,-0.9461039695538077,6.470195021131827e-16,-6.67062732096907e-16,-0.7669936464063749,2.417380928534555e-16,-1.0548985877231158,Aceptado
-0.5130319649794459,-0.576649787090641,1.4194834272718426,-0.6648780223557774,-1.0103557955182016,-1.1039136334907544,0.9524992201432981,-0.8599339340017795,-0.1556479364911202,-0.33391162304683686,Aceptado
-0.2645390457000336,-0.31654270358377395,0.2329792986173242,-0.964093746194647,-0.9049423155874634,-1.7715552558330596,-6.67062732096907e-16,-0.9807891136923589,-0.8801876948170825,-0.749761860986157,Aceptado
-0.5375135995408877,0.04726438667806083,1.7652821089219053,-0.22707760274034428,0.054236001060905877,0.7641737647920699,-2.2968990017463464,-0.8178197351136598,-0.8092838708746891,-1.0543259987833018,Aceptado
-0.35789636697422417,4.000491198360846,1.1731931759488274,0.8160804389040851,-0.8830855130128518,1.24172220843748,-0.4283347391904624,3.0708488087972277,3.5129861454135995,3.7664626961092824,Aceptado
-0.5275796367926877,-1.4319229813724714e-16,1.7197101932958523,-0.8397312537214269,-0.15592341292652803,6.470195021131827e-16,-1.8733276087024076,-0.8041901436674612,-0.9546803442145354,-1.1835594679450498,Aceptado
-0.5344857645953703,-0.24605398983683605,-8.755187885093207e-17,-0.8818565473967351,-0.8742382932441297,-2.3293916466928377,-6.67062732096907e-16,-1.1032194950995766,-0.7299782276018852,-0.9626258391691769,Aceptado
1.2574399008535728,3.6417111250348295,0.6830532469072398,6.612695966094771,2.5971797457454198,1.2607099341114951,-1.1797145491673797,3.847616753600564,3.070949881613707,3.415233817729094,Aceptado
-0.4392181987305231,-0.6717041421623046,-0.539788594514159,-0.8094690921848201,-0.8026444156482766,-0.24295803769212534,1.784758869000746,4.755697077340924e-16,2.417380928534555e-16,-0.4627605848955112,Aceptado
-0.06856985196722667,-0.6630029870578213,-1.4975088965936543,-0.9455964614384349,0.20752798561245345,0.16126217477014956,-6.67062732096907e-16,-0.44911670944853044,-0.8754652780329056,-1.0241128593398472,Aceptado
0.3110104030282988,0.7038871747240064,-0.39470987302126975,2.2537167376957816,1.510596219470424,1.735021758463723,0.13094412246950576,3.9534025103689996,2.417380928534555e-16,-4.721397479193579e-16,Aceptado
-0.5030401885261196,0.10579348648526876,-8.755187885093207e-17,3.202890882371051e-16,-0.7743583770563512,-0.3829351601064852,0.19597384607062393,0.0911784962855744,-0.10002506084599659,-0.15113219537559072,Aceptado
-0.23759856009150496,1.405408514512921,0.5284472932094304,3.1534227665447894,1.096503954262977,1.8255728781481355,-2.450478556598661,4.755697077340924e-16,0.18661190224551,-4.721397479193579e-16,Aceptado
-0.4798146500012311,-0.6153396569849421,0.29728738562329365,-0.620478239960181,-0.7541798712482917,-0.9480896166127073,0.5711335503913526,-0.9372901274557413,-0.32595455877883117,-0.38457132630172103,Aceptado
3.2430017676637335,-0.22948671095820455,-1.6517567916224614,1.306019926513125,0.6142236801298142,1.245280335759512,0.9450849967603984,1.5317346690925286,2.417380928534555e-16,1.940166857702354,Aceptado
-0.5171108954422784,-0.06294984640322944,0.9573819347387805,-0.20910933164847753,-0.566317477506377,-0.19280400294078986,-1.4639197197355776,-0.6340545109512747,2.417380928534555e-16,-4.721397479193579e-16,Aceptado
0.19273080806651474,-0.6355643730074151,-8.755187885093207e-17,-0.15416996163314078,-0.04421274120628403,6.470195021131827e-16,1.2513551290530918,0.4620354129321845,2.417380928534555e-16,-0.027751128355265907,Aceptado
-0.5139875102602082,-0.16342785454492623,-8.755187885093207e-17,-0.8899264546379011,-0.6745373783804591,-1.4459338320635742,-0.5548726012196366,-0.9782797083327877,-0.4695003833512972,-4.721397479193579e-16,Aceptado
-0.44094981526943927,-0.5739004060876443,-0.14747034505964643,-0.8468403747651485,-4.109336923254707e-16,6.470195021131827e-16,-0.23979028145031417,-0.9804362312332211,2.417380928534555e-16,-0.5862289407317435,Aceptado
0.5231419184018825,-1.4319229813724714e-16,-8.755187885093207e-17,-0.6001543790392402,-0.0685709401226714,6.470195021131827e-16,0.9244062114172146,4.755697077340924e-16,-0.31765122657996503,-4.721397479193579e-16,Aceptado
1.4640265919836272e-16,-0.4390949924636662,1.1698528677938873,-0.5813363025562286,-4.109336923254707e-16,-2.4025557562644497,1.8329335281629768,-0.6265175263483994,2.417380928534555e-16,0.5897118712337878,Aceptado
-0.4694605368969698,-1.4319229813724714e-16,1.3275501636337137,0.09388184272967288,-0.9113810430178503,-0.21370268701131642,1.4546975403224842,0.25288299887092536,0.9642036723852774,1.1711949333201486,Aceptado
-0.528284421260571,-0.6546840944231468,1.4252453885821506,3.202890882371051e-16,-1.0382203486135089,-2.587350022108123,0.7232507330877566,4.755697077340924e-16,-0.8595319477005829,-1.116733777972546,Sospechoso
1.4640265919836272e-16,-0.6087133898985257,0.8466342075259262,-0.896179173107346,-0.9880212726835904,-1.1742123797894315,0.9499395662994916,-0.8838728378372015,-0.6584935145229429,-0.7166670550358766,Aceptado
-0.49772026055858143,-0.5670313284654612,1.00401144258845,-0.16009463265222523,-0.9315866845000836,-0.31032833007611504,0.8992897325835373,-0.17704487483717526,0.16330124223570344,-4.721397479193579e-16,Sospechoso
-0.396450498494955,5.565788737272041,1.8464259624091561,4.289945070789968,0.7059459846399355,0.4040742322394843,-1.6663987054468257,1.5782783025780407,2.60711990673501,-4.721397479193579e-16,Aceptado
-0.04094662359815524,0.3582637238105626,0.11569144172276635,1.3852609855142606,0.9769503285755274,6.470195021131827e-16,-0.7672901948972506,2.4358978901624755,0.21998687146471327,-4.721397479193579e-16,Aceptado
-0.48097834353459007,-1.4319229813724714e-16,1.3892076890238134,1.4382299685191153,-0.5650913866351686,6.470195021131827e-16,-1.0307911622078132,-0.27768105440819474,1.1814919055159017,0.9875658969182602,Aceptado
0.2743532893936813,0.7170018029731644,0.4435018209662861,-0.6919892597971087,1.3066101809912005,-0.6590909618594208,0.8356742961990428,-0.08828104176814558,-0.1296081272246257,-0.5516969520773576,Aceptado
3.4213644083334867,2.245484840184236,-0.7001246418996965,4.774630413855182,-4.109336923254707e-16,1.522907408426002,-2.3423920873122843,4.755697077340924e-16,1.8614556662564536,1.381556506613995,Aceptado
-0.5253186754401213,-0.707194521272489,0.806635571968598,-1.0079491134153244,-1.0035131119248468,6.470195021131827e-16,1.0272644385511847,-1.0911329246076187,-0.9198168956608568,-4.721397479193579e-16,Aceptado
1.4640265919836272e-16,-0.6506478628604202,0.9892173535230128,-0.9072686927117122,-0.5626326713539694,6.470195021131827e-16,0.19239036946246577,-1.0811546035905795,-0.7230131868747244,-1.022065783070906,Aceptado
-0.31995396941072884,-0.5822722173952825,-8.755187885093207e-17,-0.6046921540274713,-0.6143683527412539,1.4408461754042556,0.9817028968512368,4.755697077340924e-16,-0.1669937010261975,-4.721397479193579e-16,Aceptado
-0.46545405653849536,-0.5615006502495161,0.9682100500984087,-0.4827569113205227,-4.109336923254707e-16,-1.1945034368663192,0.06327370193513275,-1.0199137869059585,-0.5185578930434772,-4.721397479193579e-16,Sospechoso
-0.4975554598360181,-0.6374022925646545,0.6576167600239526,-0.9423036650196402,-0.9698365091071091,-0.48142110519128034,1.7385769937180848,-0.824802953011407,-0.6157964492457481,-4.721397479193579e-16,Aceptado
2.347126615120877,0.4353983304154661,-1.7863962241523696,0.7796761068963796,-0.15789821804408136,1.1346678065646902,0.8638508386655447,2.2487307195831185,0.8094778300736016,1.8834279106675442,Aceptado
0.3131065867727926,1.3876861634373994,0.9553081435683122,1.2942180944763493,-0.02259320666202296,-0.8235508985550605,-0.19410533935935848,-0.3149144969390269,1.25598675016545,1.7448702734987012,Aceptado
1.4640265919836272e-16,-1.4319229813724714e-16,1.2016327275946748,0.9557279369540583,0.4985340112224384,0.15486388965062897,-6.67062732096907e-16,0.47971390509101264,0.6372926786459252,0.5511646763018038,Aceptado
-0.04277137744967436,-0.09178667753443352,0.3169016677828626,0.05889761904578288,0.6182532701044058,0.3065047016360818,1.0082571440674588,1.213257031101851,2.417380928534555e-16,0.13408529256799032,Aceptado
-0.4957499996989492,-0.07725881023124616,1.289070320347413,-0.6175180171191801,-0.547132845287345,-0.5760339623102,-6.67062732096907e-16,-0.7976417203764599,2.417380928534555e-16,-0.7997540299259199,Aceptado
-0.381323886879783,3.2951254745687804,1.8601994999520592,0.5982884808476486,-0.5397296360441439,-1.2959613379163641,-6.67062732096907e-16,0.3749092753676655,0.8907060043457627,1.402730996319633,Aceptado
2.195551154960576,-0.6597326786821436,-2.0182348423642376,0.11847563495536473,-4.109336923254707e-16,6.470195021131827e-16,-6.67062732096907e-16,0.7531660598099335,0.8083563182700436,-4.721397479193579e-16,Aceptado
1.4640265919836272e-16,-1.4319229813724714e-16,0.5532932692521458,-1.0203478818721738,-0.9911600083061032,6.470195021131827e-16,0.6358898453056742,-1.1318067367997886,2.417380928534555e-16,-4.721397479193579e-16,Aceptado
-0.5013634049542499,-0.07681496514966446,1.7130452139196373,-0.39814392279662897,-4.109336923254707e-16,-1.047806360035936,1.3915974620258467,-0.47376790406335634,0.2495639178982971,1.4184308719995251,Aceptado
-0.49053008054320635,-1.4319229813724714e-16,1.4766317408477976,3.202890882371051e-16,-0.5633867304474476,-0.5104034609718417,-0.921791566604639,4.755697077340924e-16,-0.7816405420129141,-0.9497897998398077,Aceptado
1.4640265919836272e-16,-0.7099081193255161,-2.050661004753132,-0.7642242944747408,-0.7719781960232328,0.16222295772541556,0.7261453398543385,-0.6700335714411139,-0.6182654328560914,-4.721397479193579e-16,Aceptado
-0.5087462050129933,-0.3862478549498872,1.5671924587578296,3.202890882371051e-16,-0.8529681244709446,-1.0911410940744617,1.2255085592925328,-0.6844057121176387,-0.25926440838145937,-0.6873145368479764,Aceptado
0.02771617239855309,0.8948109057550927,0.336755802731688,-0.32483753651287484,-0.6720502806961041,6.470195021131827e-16,0.9787843381016602,4.755697077340924e-16,0.05631580157643305,0.6792231442297483,Aceptado
-0.38127370837637126,3.6704691557243216,1.9592550973298826,1.083496809647445,-4.109336923254707e-16,-1.193328372656324,-0.3556089184174524,0.4742458817641644,0.4115300104761121,0.1772617132053945,Aceptado
-0.38047061209079297,1.9600858912256696,1.5565384806444535,0.7737055968378759,1.4934630187095683,-0.08889196469479652,-1.5659154524882541,0.08993676564707195,-0.2482842258879529,-0.5144198305273301,Aceptado
1.4640265919836272e-16,-1.4319229813724714e-16,0.6076334538549706,4.098092039235437,1.477311571648275,1.720963663934954,-6.67062732096907e-16,3.942859272831764,3.7617851212653437,3.654476963382584,Aceptado
0.7611968456994906,0.017023139679814267,-0.34662123120184063,-0.29421288142076085,0.037347648423785934,-0.04156041109826575,0.8629903407205448,0.4374460952213007,-0.2264073309398645,0.363997421945943,Aceptado
0.2607215021427417,0.7658908720426532,-8.755187885093207e-17,0.9710067910951636,0.5811114787850282,1.365642057396192,-0.27460285686973296,1.9170251111911873,2.417380928534555e-16,0.8882873633924567,Aceptado
-0.21847435264019013,2.15093254198749,1.1753526288169864,1.5928811299956345,0.1755946584004282,6.470195021131827e-16,-0.4889401264674178,0.28005724716424435,2.2431088774455024,1.6731902028255325,Aceptado
-0.4788645213146388,-0.5796197715998005,-8.755187885093207e-17,-0.9678446188478673,-1.0689578549298107,6.470195021131827e-16,2.1130064601367846,-0.8292201269515923,0.024669449486385792,0.2928265127263322,Aceptado
-0.543336347566806,-1.4319229813724714e-16,1.274802376082942,-1.023085336098593,-1.0731135413833786,-2.661270937875395,1.9111858330764782,-1.108561071178216,2.417380928534555e-16,-1.1385811848541745,Aceptado
-0.39287522150748544,2.611019181844888,-8.755187885093207e-17,-0.6246157900656075,0.1951181121572995,-0.008680159054610026,-0.05527937422314113,0.9096597660608972,2.417380928534555e-16,-0.5637102569308907,Aceptado
1.4640265919836272e-16,-0.28625919151186496,0.758988776182083,-0.8169427883289354,-0.7154277372017076,-0.4011898659314337,0.36835141912742186,-0.6687015031100938,-0.46790723322004946,-0.43716920115795616,Aceptado
0.26796550241996664,-0.7093312603171888,-1.3668666450791416,3.202890882371051e-16,-4.109336923254707e-16,6.470195021131827e-16,2.1170886556990136,-1.1110506936562126,-0.8321648813003724,-0.9921410672288808,Aceptado
-0.4162528807653196,-0.6089235434493278,0.6164671020908012,-0.992279391903134,-1.0674721879600275,-2.3389558540294737,1.5159692147478272,-1.08187245253813,-0.7849906411709823,-0.3696358687437587,Aceptado
1.4640265919836272e-16,-0.17875737056299937,-0.6660236369666576,0.10368342495292311,-0.32414313369887887,0.32753196680251595,0.37379277524347326,0.9151014106236578,0.23120553904210667,0.5214327609699622,Aceptado
-0.515489643607499,-0.6960042071961801,1.4636949725366877,-1.0161722503413197,-1.073466545288943,-3.0774480970122506,2.1126555815638657,-1.023535932066794,-0.43530382154536174,-0.2247433331660063,Aceptado
1.4640265919836272e-16,-1.4319229813724714e-16,0.7783837584749332,0.17243776347333029,-0.7384086537293091,-1.5208740602118875,1.1355633045452966,-0.6580802481121075,0.4100829427439805,0.28921453349104337,Aceptado
0.07058865374566554,-0.7093318390272958,-1.4964773998944123,-0.7107150165553232,-0.9284968336083783,6.470195021131827e-16,-6.67062732096907e-16,-0.45091975020805025,0.6064637659191249,0.47300972309569855,Aceptado
0.22598841677074677,4.904563595557938,1.1805122908572316,3.486723567452008,1.3448232576415413,0.6119262422801438,-0.8279448097760251,2.815600452366454,3.280389964236923,2.5964553010450206,Aceptado
3.582402555857953,-0.48532947605409676,-8.755187885093207e-17,3.202890882371051e-16,-4.109336923254707e-16,0.909670745321715,1.967403363757443,1.734074317327436,6.8730943248462575,4.211776495583291,Aceptado
1.9563176775673679,0.029614016470711307,-0.8855382718025239,-0.06988594670328561,0.17479547520705557,6.470195021131827e-16,0.2150801238753141,0.05929914179948701,0.5869314413238922,1.183909346507685,Aceptado
0.10537535266327462,-0.545734770700741,-1.1980114609361012,-0.34881991528364426,0.47843589520982965,-0.18712863881585498,-6.67062732096907e-16,-0.7380569390118692,-0.05871830820386148,-0.23871260826141685,Aceptado
1.4640265919836272e-16,4.357029174965739,1.1191518532935776,4.320365748153559,-4.109336923254707e-16,-0.14348295613795803,-0.6472782901261732,4.755697077340924e-16,4.160840728852899,-4.721397479193579e-16,Aceptado
-0.5168660230270465,-1.4319229813724714e-16,0.8137914325740861,-0.6970551193827911,-0.8402863374333469,0.9121452031941721,0.13680693483433,0.27648806506381607,-0.4526179758152751,-0.4823812849595036,Aceptado
1.4640265919836272e-16,-0.6010727342914415,0.5338146629814862,-0.57886139250086,-1.0098908700044804,-2.0483608381324196,0.794930755494625,-0.8269227517062654,0.18943192496389066,-4.721397479193579e-16,Aceptado
0.2640488321387327,1.6219800582326829,-0.5621574037299732,2.5474747617100335,1.934191661415406,2.235888683819871,-0.8121164239460675,4.755697077340924e-16,2.3183875861670846,1.5223964014238487,Aceptado
-0.48845031670161043,-0.468515108348807,-8.755187885093207e-17,-0.15861774601208137,-0.482440907637097,-0.7332915605951563,0.26216583032333296,-0.4596957898070035,-0.5917925370496762,-4.721397479193579e-16,Sospechoso
-0.36123181143919897,0.1590012531247586,1.6194527426028513,0.566494061668234,-0.4963345250701644,-0.8871586679340765,1.839028907879377,4.755697077340924e-16,2.417380928534555e-16,1.2800005737773739,Aceptado
-0.4722817587071005,2.564200643512711,1.4673918500840868,0.9880912501189173,-0.4046508075912618,1.4574523473870764,-2.155766769734847,1.3101178538927607,-0.06954129466336886,0.5823806002760399,Aceptado
-0.45408176662386535,1.5607159351274726,1.8555502622999094,3.202890882371051e-16,-1.0497081352567936,-2.199251153129966,-6.67062732096907e-16,-0.8251828955122791,-0.5071045402737779,1.095957210527306,Aceptado
1.8233497056373253,0.25919758195209724,-8.755187885093207e-17,3.378828757520579,1.9459288221736817,0.28313713016926434,0.22894500768717174,4.755697077340924e-16,2.5630797869163,2.0756156933165215,Aceptado
1.0226059401101562,2.9353376712408785,0.3850693542016312,5.963849962365098,5.430743314211899,6.470195021131827e-16,-1.6610298174374545,3.220826064572459,2.5518960125678563,1.4866323740294478,Aceptado
1.025878814604519,0.02760397244249488,-1.2678413890081575,3.202890882371051e-16,0.9081602124718104,0.6537576698841892,2.044710173775832,3.3276880921497445,1.6755403387674108,0.6811400216431216,Aceptado
-0.5305660010626889,-0.16909905469045297,1.8566156147053279,-0.48793832495530487,0.8882590039221568,-0.959033897047392,-2.355827242628934,-1.0028984997061494,-0.9725942349871999,-1.2292393705254099,Aceptado
1.4231162850239811,-1.4319229813724714e-16,-1.4288995783356992,3.202890882371051e-16,-0.4515074057087637,1.7200438006886194,0.5129126648892595,3.5376903107131294,4.550120759421196,4.968302505142121,Aceptado
-0.40643614611843004,-1.4319229813724714e-16,1.7755530302926286,0.09590121037723422,-0.05593792062341579,-0.16916313286009585,-6.67062732096907e-16,1.2947123790693522,-0.007155468566541522,-0.1284937986855817,Sospechoso
0.38544373760687156,0.778018133915208,0.6449793992835114,0.4848149255659035,0.05069389261974796,-0.5683807424330267,0.0959832301218356,0.07909006274819005,2.417380928534555e-16,-4.721397479193579e-16,Aceptado
-0.5298425219833063,-1.4319229813724714e-16,-8.755187885093207e-17,-1.0166015655844791,-1.0490315623860047,6.470195021131827e-16,0.4546464529775295,-0.6384989841888823,-0.9403106033578637,-1.1060167697395298,Aceptado
1.4640265919836272e-16,-0.1926436378364277,1.7486726705288071,-0.8792235031230637,-1.036088837696355,6.470195021131827e-16,1.3536494747174874,-0.848805922371168,-0.42286053984981636,-0.2954311300311662,Aceptado
-0.4547221775777856,-0.28889357526603243,0.8035467656014504,-0.4333742735477615,-1.011395737247735,-0.5010060681433639,1.5632343388245025,-0.046731010026726055,2.417380928534555e-16,0.9358692434958338,Aceptado
-0.5289242017661281,0.6764637998209092,1.9549619996411267,3.202890882371051e-16,-0.42972436031847516,-1.5397786584350968,-0.41259906994386863,-0.9558070878226171,-0.6308065225980796,-0.9941972546835283,Aceptado
-0.5171648303648295,0.37602412455324286,1.7003858022599225,-0.13157682761147496,-4.109336923254707e-16,-1.2341385366089965,0.508336378800845,-0.715021516676253,1.121489930935384,1.059513664119877,Aceptado
-0.3531953706188902,-0.6979905080245248,-8.755187885093207e-17,-0.85274273304683,-0.7660016026667568,-1.6890375859211821,1.6082954398028462,-0.9548981015270872,-0.550085271759761,-0.7280163927715481,Aceptado
